genus,interval,survived,occurrence_count,collection_count,environment_breadth,formation_breadth,duration,sampling_intensity,lat_range,lng_range,lazarus
Kotlaia,Griesbachian,0,11,11,4,3,2,11,4.8050580000000025,75.94860800000001,0
Kraffticeras,Smithian,0,3,3,2,2,1,3,0.22466699999999662,5.953002999999995,0
Krotovia,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Kummelia,Dienerian,0,1,1,1,1,1,1,0.0,0.0,0
Kymatites,Griesbachian,1,13,12,2,4,2,13,16.580002,63.380001,0
Kymatites,Dienerian,0,13,12,2,4,2,13,16.580002,63.380001,0
Kyoktites,Griesbachian,1,7,6,2,4,2,7,55.057998,199.965203,0
Kyoktites,Dienerian,0,7,6,2,4,2,7,55.057998,199.965203,0
Labaella,Changhsingian,0,7,7,1,1,1,7,0.17300000000000182,0.2900009999999966,0
Labaia,Changhsingian,0,6,6,3,3,1,6,89.90395699999999,128.419998,0
Laboceras,Aegean,1,3,2,1,2,2,3,0.09000000000000341,0.1600000000000037,0
Laboceras,Bithynian,0,3,2,1,2,2,3,0.09000000000000341,0.1600000000000037,0
Ladinaticella,Smithian,0,4,4,3,3,3,4,18.720169,217.364723,0
Ladinaticella,Bithynian,1,4,4,3,3,3,4,18.720169,217.364723,0
Ladinaticella,Pelsonian,0,4,4,3,3,3,4,18.720169,217.364723,0
Ladinomya,Changhsingian,0,8,8,1,1,1,8,0.09790100000000024,0.2071999999999985,0
Ladoliplica,Changhsingian,0,3,1,1,1,1,3,0.0,0.0,0
Laevorhynchia,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Laibinoceras,Changhsingian,0,2,2,2,2,1,2,1.4253789999999995,1.6291129999999896,0
Lamnimargus,Changhsingian,1,14,12,1,3,2,14,9.959999000000003,100.998997,0
Lamnimargus,Griesbachian,0,14,12,1,3,2,14,9.959999000000003,100.998997,0
Lampangella,Changhsingian,1,6,6,2,3,2,6,12.286943999999998,20.124167999999997,0
Lampangella,Griesbachian,0,6,6,2,3,2,6,12.286943999999998,20.124167999999997,0
Lanceolites,Smithian,0,43,34,10,7,1,43,40.635002,281.998612,0
Lanceolitidae,Smithian,0,1,1,1,1,1,1,0.0,0.0,0
Lanceoptychites,Illyrian,1,10,10,2,3,2,10,2.487555999999998,10.133499,0
Langsonella,Pelsonian,0,11,8,3,3,2,11,16.9525,4.491112000000001,1
Lapteviella,Aegean,0,6,6,1,2,3,6,3.213050999999993,15.071113999999994,0
Lapteviella,Illyrian,1,6,6,1,2,3,6,3.213050999999993,15.071113999999994,0
Lardaroceras,Illyrian,1,67,48,2,13,2,67,11.055836000000006,12.783057000000001,0
Larenites,Dienerian,1,5,5,2,2,2,5,32.296223,230.41899899999999,0
Larenites,Smithian,0,5,5,2,2,2,5,32.296223,230.41899899999999,0
Latemarites,Illyrian,0,13,13,4,4,1,13,0.778888000000002,6.4741659999999985,0
Laterispina,Changhsingian,0,6,6,2,2,1,6,6.212822000000003,2.919311999999991,0
Latisageceras,Dienerian,1,4,4,2,2,2,4,58.664,80.62880799999999,0
Latisageceras,Smithian,0,4,4,2,2,2,4,58.664,80.62880799999999,0
Laubopsis,Smithian,0,3,3,2,1,1,3,0.0,0.0,0
Laxella,Changhsingian,1,3,3,3,3,2,3,5.398001000000001,8.490996999999993,0
Laxella,Griesbachian,0,3,3,3,3,2,3,5.398001000000001,8.490996999999993,0
Lazarevonia,Changhsingian,0,27,27,4,2,1,27,0.8199989999999993,2.884994000000006,0
Lecanites,Smithian,1,16,16,4,8,3,16,93.277782,114.74527699999999,0
Lecanites,Spathian,0,16,16,4,8,3,16,93.277782,114.74527699999999,0
Lecanites,Illyrian,0,16,16,4,8,3,16,93.277782,114.74527699999999,0
Leda,Illyrian,1,7,6,3,1,2,7,21.274721,25.942501,0
Leiolepismatina,Pelsonian,0,13,13,3,1,1,13,0.09899900000000272,0.01027700000000209,0
Leiophyllites,Spathian,1,155,127,8,28,6,155,129.056694,293.30748800000003,0
Leiophyllites,Aegean,1,155,127,8,28,6,155,129.056694,293.30748800000003,0
Leiophyllites,Bithynian,1,155,127,8,28,6,155,129.056694,293.30748800000003,0
Leiophyllites,Pelsonian,1,155,127,8,28,6,155,129.056694,293.30748800000003,0
Leiophyllites,Illyrian,1,155,127,8,28,6,155,129.056694,293.30748800000003,0
Lenotropites,Spathian,1,54,52,2,12,3,54,48.910004,270.574997,0
Lenotropites,Aegean,0,54,52,2,12,3,54,48.910004,270.574997,0
Lepidospirifer,Changhsingian,0,1,1,1,0,1,1,0.0,0.0,0
Lepiskites,Smithian,0,6,6,1,0,1,6,9.616669000000002,34.0,0
Lepismatina,Griesbachian,0,59,57,6,10,8,59,60.408196999999994,246.25268499999999,1
Lepismatina,Smithian,1,59,57,6,10,8,59,60.408196999999994,246.25268499999999,1
Lepismatina,Spathian,1,59,57,6,10,8,59,60.408196999999994,246.25268499999999,1
Lepismatina,Aegean,1,59,57,6,10,8,59,60.408196999999994,246.25268499999999,1
Lepismatina,Bithynian,1,59,57,6,10,8,59,60.408196999999994,246.25268499999999,1
Lepismatina,Pelsonian,1,59,57,6,10,8,59,60.408196999999994,246.25268499999999,1
Lepismatina,Illyrian,1,59,57,6,10,8,59,60.408196999999994,246.25268499999999,1
Leptochondria,Changhsingian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Griesbachian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Dienerian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Smithian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Spathian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Aegean,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Bithynian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Pelsonian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptochondria,Illyrian,1,393,331,20,61,10,393,87.955281,257.877213,0
Leptodesma,Changhsingian,0,15,15,3,6,1,15,11.219000000000001,238.07917,0
Leptodus,Changhsingian,0,100,87,11,19,1,100,19.479997,68.64249799999999,0
Leptomphalus,Changhsingian,0,2,2,2,1,1,2,0.06666500000000042,0.0699989999999957,0
Leptoptygma,Changhsingian,0,2,2,1,2,1,2,6.1080000000000005,2.3590010000000063,0
Lethamia,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Levizygopleura,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Leyeceras,Smithian,0,13,13,4,2,1,13,6.731999999999999,49.063995,0
Lialosia,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Liaous,Bithynian,0,1,1,1,1,1,1,0.0,0.0,0
Licharewiconcha,Changhsingian,0,6,6,2,1,1,6,0.039996999999999616,0.5299979999999991,0
Licharewiella,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Licharewiidae,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Licharewina,Changhsingian,0,4,4,1,1,1,4,0.3069989999999976,0.6480030000000028,0
Lichuanorelloides,Griesbachian,1,18,18,3,1,2,18,3.6521110000000014,2.1365969999999948,0
Lichuanorelloides,Dienerian,0,18,18,3,1,2,18,3.6521110000000014,2.1365969999999948,0
Liebea,Changhsingian,0,11,11,5,6,1,11,26.5975,105.484721,0
Lima,Bithynian,0,20,17,5,7,3,20,79.074444,150.907784,1
Lima,Illyrian,1,20,17,5,7,3,20,79.074444,150.907784,1
Limidae,Changhsingian,0,2,2,2,2,2,2,92.588333,150.396664,0
Limipecten,Changhsingian,0,7,6,2,3,1,7,3.352202000000002,1.936003999999997,0
Lingula,Changhsingian,1,79,70,10,16,7,79,107.539169,240.61111499999998,0
Lingula,Griesbachian,1,79,70,10,16,7,79,107.539169,240.61111499999998,0
Lingula,Dienerian,1,79,70,10,16,7,79,107.539169,240.61111499999998,0
Lingula,Smithian,1,79,70,10,16,7,79,107.539169,240.61111499999998,0
Lingula,Spathian,0,79,70,10,16,7,79,107.539169,240.61111499999998,0
Lingula,Illyrian,1,79,70,10,16,7,79,107.539169,240.61111499999998,0
Lingularia,Changhsingian,1,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingularia,Griesbachian,1,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingularia,Dienerian,1,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingularia,Smithian,1,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingularia,Spathian,1,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingularia,Aegean,0,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingularia,Pelsonian,1,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingularia,Illyrian,1,207,200,19,40,9,207,60.339721999999995,261.714722,1
Lingulida,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Lingulidae,Changhsingian,1,7,7,5,6,3,7,46.934724,238.791389,0
Lingulidae,Griesbachian,0,7,7,5,6,3,7,46.934724,238.791389,0
Lingulidae,Aegean,0,7,7,5,6,3,7,46.934724,238.791389,0
Lingyunites,Dienerian,1,16,16,3,0,2,16,19.242001000000002,87.980278,0
Lingyunites,Smithian,0,16,16,3,0,2,16,19.242001000000002,87.980278,0
Linoproductoidea,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Linoproductus,Changhsingian,1,52,43,4,11,2,52,18.109999000000002,101.2425,0
Linoproductus,Griesbachian,0,52,43,4,11,2,52,18.109999000000002,101.2425,0
Liosotella,Changhsingian,0,2,2,1,1,1,2,0.12200099999999736,0.15299900000000122,0
Liraplecta,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Lissochonetes,Changhsingian,1,18,11,2,4,2,18,4.448055,62.99501000000001,0
Lissochonetes,Griesbachian,0,18,11,2,4,2,18,4.448055,62.99501000000001,0
Lissorhynchia,Changhsingian,1,20,20,3,5,7,20,16.689332999999998,32.833336,0
Lissorhynchia,Griesbachian,1,20,20,3,5,7,20,16.689332999999998,32.833336,0
Lissorhynchia,Dienerian,1,20,20,3,5,7,20,16.689332999999998,32.833336,0
Lissorhynchia,Smithian,0,20,20,3,5,7,20,16.689332999999998,32.833336,0
Lissorhynchia,Pelsonian,1,20,20,3,5,7,20,16.689332999999998,32.833336,0
Lissorhynchia,Illyrian,1,20,20,3,5,7,20,16.689332999999998,32.833336,0
Lithodomina,Changhsingian,0,5,4,2,2,1,5,3.0699989999999993,11.120002999999997,0
Lithodomus,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Lithophaga,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Liuchengoceras,Changhsingian,0,7,5,3,4,1,7,18.695,27.375991000000013,0
Longmenshanoceras,Changhsingian,0,7,7,4,4,1,7,6.559999000000005,14.29000099999999,0
Longobardites,Pelsonian,1,105,97,4,10,3,105,77.958997,277.980003,0
Longobardites,Illyrian,1,105,97,4,10,3,105,77.958997,277.980003,0
Longobarditoides,Aegean,1,11,11,3,4,2,11,12.067668999999995,24.633001,0
Longobarditoides,Bithynian,0,11,11,3,4,2,11,12.067668999999995,24.633001,0
Lopha,Changhsingian,0,28,25,2,4,3,28,10.149000999999998,30.609000999999992,1
Lopha,Pelsonian,0,28,25,2,4,3,28,10.149000999999998,30.609000999999992,1
Loripes,Changhsingian,0,5,4,2,1,1,5,0.04166800000000137,0.34999899999999684,0
Lovaralucina,Changhsingian,0,5,5,1,1,1,5,0.09799999999999898,0.20319999999999894,0
Loxonema,Changhsingian,1,35,21,7,10,6,35,83.880836,146.27083199999998,1
Loxonema,Griesbachian,1,35,21,7,10,6,35,83.880836,146.27083199999998,1
Loxonema,Dienerian,0,35,21,7,10,6,35,83.880836,146.27083199999998,1
Loxonema,Aegean,0,35,21,7,10,6,35,83.880836,146.27083199999998,1
Loxonema,Pelsonian,0,35,21,7,10,6,35,83.880836,146.27083199999998,1
Loxophragmus,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Lucasites,Smithian,0,2,2,1,0,1,2,0.0,0.0,0
Lucina,Changhsingian,0,5,5,3,1,2,5,13.521667,62.169998,0
Lunoglossa,Changhsingian,0,2,1,1,1,1,2,0.0,0.0,0
Luoguella,Changhsingian,0,2,1,1,1,1,2,0.0,0.0,0
Luoguispira,Changhsingian,0,4,2,1,2,1,4,3.978000999999999,8.198997000000006,0
Lutites,Changhsingian,0,25,21,2,2,1,25,7.451459000000003,7.009570999999994,0
Lyroschizodus,Changhsingian,0,8,5,2,1,1,8,0.1399990000000031,0.3199989999999957,0
Lytophiceras,Griesbachian,1,45,45,9,13,2,45,52.357781,153.84466200000003,0
Lytophiceras,Dienerian,0,45,45,9,13,2,45,52.357781,153.84466200000003,0
Lyttoniidae,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Macrodon,Illyrian,1,5,4,1,2,2,5,56.966944999999996,112.819164,0
Macrodontella,Illyrian,0,1,1,1,1,1,1,0.0,0.0,0
Madoia,Aegean,0,2,2,1,1,1,2,0.0,0.0,0
Magniplicatina,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Maitaia,Changhsingian,1,17,17,2,7,4,17,95.192503,49.890997999999996,0
Maitaia,Griesbachian,1,17,17,2,7,4,17,95.192503,49.890997999999996,0
Maitaia,Dienerian,1,17,17,2,7,4,17,95.192503,49.890997999999996,0
Maitaia,Smithian,0,17,17,2,7,4,17,95.192503,49.890997999999996,0
Malletia,Changhsingian,0,6,6,1,3,3,6,11.799994999999996,26.48500100000001,0
Malletia,Illyrian,1,6,6,1,3,3,6,11.799994999999996,26.48500100000001,0
Malletiidae,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Malletoptychites,Bithynian,0,6,6,1,0,2,6,41.199996999999996,76.299995,0
Manzanospira,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Maorielasma,Changhsingian,0,7,7,2,2,1,7,74.209999,89.32466199999999,0
Marcouxia,Spathian,0,3,3,2,1,1,3,0.5568239999999989,0.09458100000000513,0
Marcouxites,Illyrian,1,5,5,2,2,2,5,47.721112999999995,152.97332699999998,0
Marginalosia,Changhsingian,0,80,80,5,3,1,80,75.750231,90.67881799999999,0
Marginifera,Changhsingian,0,36,35,5,7,1,36,20.364001000000002,213.495835,0
Marginiferidae,Changhsingian,0,2,2,1,1,1,2,0.0,0.0,0
Marginiferoidea,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Marinurnula,Changhsingian,0,2,2,1,1,1,2,0.0,0.0,0
Marmolatella,Bithynian,1,6,4,3,3,3,6,18.709500999999996,77.625498,1
Marmolatella,Pelsonian,0,6,4,3,3,3,6,18.709500999999996,77.625498,1
Martinia,Changhsingian,1,105,80,13,18,2,105,85.122559,102.356659,0
Martinia,Griesbachian,0,105,80,13,18,2,105,85.122559,102.356659,0
Martiniopsis,Changhsingian,0,19,17,3,6,1,19,78.355869,96.720001,0
Medlicottiidae,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Meekella,Changhsingian,0,91,66,8,13,1,91,20.197001,70.339295,0
Meekellidae,Changhsingian,0,1,1,1,0,1,1,0.0,0.0,0
Meekellogeyerella,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Meekoceras,Griesbachian,1,155,129,13,24,5,155,96.09167000000001,291.20694000000003,0
Meekoceras,Dienerian,1,155,129,13,24,5,155,96.09167000000001,291.20694000000003,0
Meekoceras,Smithian,1,155,129,13,24,5,155,96.09167000000001,291.20694000000003,0
Meekoceras,Spathian,0,155,129,13,24,5,155,96.09167000000001,291.20694000000003,0
Meekoceratidae,Smithian,0,2,2,1,1,1,2,7.9985010000000045,2.842193999999978,0
Meekophiceras,Griesbachian,1,16,16,3,7,2,16,53.93110800000001,233.095002,0
Meekophiceras,Dienerian,0,16,16,3,7,2,16,53.93110800000001,233.095002,0
Meekospira,Changhsingian,0,4,3,2,1,1,4,0.0013339999999999463,0.002387999999996282,0
Megaceratites,Pelsonian,1,35,35,5,13,3,35,18.478555,80.28766900000001,0
Megaceratites,Illyrian,1,35,35,5,13,3,35,18.478555,80.28766900000001,0
Megadesmus,Changhsingian,0,7,7,1,3,2,7,45.408,25.089996,0
Megadesmus,Spathian,0,7,7,1,3,2,7,45.408,25.089996,0
Megalodon,Bithynian,0,1,1,1,1,1,1,0.0,0.0,0
Megaphyllites,Spathian,1,68,63,9,14,6,68,12.344718999999998,217.864998,0
Megaphyllites,Aegean,1,68,63,9,14,6,68,12.344718999999998,217.864998,0
Megaphyllites,Bithynian,1,68,63,9,14,6,68,12.344718999999998,217.864998,0
Megaphyllites,Pelsonian,1,68,63,9,14,6,68,12.344718999999998,217.864998,0
Megaphyllites,Illyrian,1,68,63,9,14,6,68,12.344718999999998,217.864998,0
Megasteges,Changhsingian,0,32,32,2,1,1,32,0.9639989999999976,1.2299959999999999,0
Megousia,Changhsingian,0,8,6,1,1,1,8,3.571388000000006,6.339995999999985,0
Meishanorhynchia,Griesbachian,0,5,5,1,2,1,5,0.08200100000000177,0.29399899999999946,0
Meitianoceras,Changhsingian,0,3,2,2,2,1,3,4.831999,2.335999000000001,0
Melagathiceras,Smithian,0,10,10,1,1,1,10,19.186668999999995,247.966667,0
Melagathiceratidae,Smithian,0,4,4,1,2,1,4,5.304442999999999,22.786392000000006,0
Meleagrinella,Smithian,1,16,16,2,2,5,16,30.01499900000001,266.25,0
Meleagrinella,Spathian,1,16,16,2,2,5,16,30.01499900000001,266.25,0
Meleagrinella,Aegean,0,16,16,2,2,5,16,30.01499900000001,266.25,0
Meleagrinella,Illyrian,1,16,16,2,2,5,16,30.01499900000001,266.25,0
Menetus,Spathian,0,1,1,1,1,1,1,0.0,0.0,0
Mentzelia,Spathian,1,169,143,12,21,6,169,30.566665999999998,99.103615,0
Mentzelia,Aegean,1,169,143,12,21,6,169,30.566665999999998,99.103615,0
Mentzelia,Bithynian,1,169,143,12,21,6,169,30.566665999999998,99.103615,0
Mentzelia,Pelsonian,1,169,143,12,21,6,169,30.566665999999998,99.103615,0
Mentzelia,Illyrian,1,169,143,12,21,6,169,30.566665999999998,99.103615,0
Merismopteria,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Meropella,Spathian,0,2,2,2,0,1,2,4.685001,43.100003,0
Mesocladiscites,Bithynian,0,1,1,1,1,1,1,0.0,0.0,0
Mesohedenstroemia,Dienerian,1,34,33,4,6,2,34,20.564999,60.720000999999996,0
Mesohedenstroemia,Smithian,0,34,33,4,6,2,34,20.564999,60.720000999999996,0
Metadagnoceras,Spathian,1,16,11,5,6,2,16,66.337499,248.133332,0
Metadagnoceras,Aegean,0,16,11,5,6,2,16,66.337499,248.133332,0
Metadinarites,Illyrian,0,3,2,2,1,1,3,0.0012969999999938864,0.008194000000003143,0
Metahedenstroemia,Spathian,0,2,2,2,1,1,2,3.588996999999999,6.244499000000001,0
Metinyoites,Smithian,0,1,1,1,0,1,1,0.0,0.0,0
Metophiceras,Changhsingian,1,55,53,9,8,4,55,84.453891,248.404991,1
Metophiceras,Griesbachian,1,55,53,9,8,4,55,84.453891,248.404991,1
Metophiceras,Dienerian,0,55,53,9,8,4,55,84.453891,248.404991,1
Metophiceras,Spathian,0,55,53,9,8,4,55,84.453891,248.404991,1
Metussuria,Smithian,0,10,9,4,2,1,10,38.644001,282.18194600000004,0
Mianwaliites,Smithian,0,20,20,4,5,1,20,15.139200000000002,60.37200899999999,0
Microlampra,Changhsingian,0,2,1,1,1,1,2,0.0,0.0,0
Micromartinia,Changhsingian,0,6,6,2,1,1,6,0.003232999999998043,0.008667000000002645,0
Mimaria,Changhsingian,0,6,6,2,1,1,6,0.2849989999999991,0.5600060000000013,0
Minersvillites,Smithian,0,1,1,1,1,1,1,0.0,0.0,0
Mingyuexiaceras,Changhsingian,0,10,8,6,4,1,10,6.594999000000001,14.244004000000004,0
Minutomarginifera,Changhsingian,0,5,5,2,1,1,5,0.003232999999998043,0.008667000000002645,0
Mirochiliticus,Changhsingian,0,3,3,1,1,1,3,0.0799999999999983,0.629997000000003,0
Modiola,Illyrian,1,5,5,3,2,2,5,21.274721,25.409168,0
Modiolus,Changhsingian,1,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiolus,Griesbachian,1,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiolus,Dienerian,1,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiolus,Smithian,1,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiolus,Spathian,1,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiolus,Aegean,1,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiolus,Bithynian,1,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiolus,Pelsonian,0,54,54,12,19,9,54,31.263,245.68183199999999,1
Modiomorpha,Bithynian,0,2,1,1,0,1,2,0.0,0.0,0
Moenaspira,Illyrian,0,21,14,2,1,1,21,0.10604899999999873,0.1891999999999996,0
Mogulia,Changhsingian,0,5,4,2,1,1,5,0.2766680000000008,0.4499969999999962,0
Mojsvarites,Illyrian,0,1,1,1,1,1,1,0.0,0.0,0
Monacanthites,Spathian,0,3,3,1,2,1,3,21.480503,141.035002,0
Monneticeras,Smithian,0,9,9,2,3,1,9,11.038200000000003,60.65269500000001,0
Monophyllites,Smithian,0,79,73,6,17,6,79,124.93666,287.873336,1
Monophyllites,Aegean,1,79,73,6,17,6,79,124.93666,287.873336,1
Monophyllites,Bithynian,1,79,73,6,17,6,79,124.93666,287.873336,1
Monophyllites,Pelsonian,1,79,73,6,17,6,79,124.93666,287.873336,1
Monophyllites,Illyrian,1,79,73,6,17,6,79,124.93666,287.873336,1
Monotidae,Bithynian,0,1,1,1,1,1,1,0.0,0.0,0
Monotis,Spathian,0,2,2,2,0,2,2,27.02944200000001,247.514999,0
Monotis,Illyrian,0,2,2,2,0,2,2,27.02944200000001,247.514999,0
Monticulifera,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Mullericeras,Griesbachian,1,34,27,3,7,2,34,11.623999999999999,224.93099999999998,0
Mullericeras,Dienerian,0,34,27,3,7,2,34,11.623999999999999,224.93099999999998,0
Mullericeratidae,Griesbachian,0,1,1,1,1,1,1,0.0,0.0,0
Murchisonia,Changhsingian,0,13,13,4,5,4,13,56.845832,106.635832,1
Murchisonia,Spathian,0,13,13,4,5,4,13,56.845832,106.635832,1
Murchisonia,Pelsonian,0,13,13,4,5,4,13,56.845832,106.635832,1
Murchisoniidae,Changhsingian,0,10,10,3,3,2,10,5.678001999999999,25.860000999999997,0
Murchisoniidae,Pelsonian,0,10,10,3,3,2,10,5.678001999999999,25.860000999999997,0
Myacites,Pelsonian,0,1,1,1,1,1,1,0.0,0.0,0
Myalina,Changhsingian,1,101,93,9,13,8,101,52.281385,261.772217,0
Myalina,Griesbachian,1,101,93,9,13,8,101,52.281385,261.772217,0
Myalina,Dienerian,1,101,93,9,13,8,101,52.281385,261.772217,0
Myalina,Smithian,1,101,93,9,13,8,101,52.281385,261.772217,0
Myalina,Spathian,0,101,93,9,13,8,101,52.281385,261.772217,0
Myalina,Pelsonian,1,101,93,9,13,8,101,52.281385,261.772217,0
Myalina,Illyrian,1,101,93,9,13,8,101,52.281385,261.772217,0
Myalinella,Changhsingian,1,30,28,6,7,4,30,49.667599,221.454788,0
Myalinella,Griesbachian,1,30,28,6,7,4,30,49.667599,221.454788,0
Myalinella,Dienerian,1,30,28,6,7,4,30,49.667599,221.454788,0
Myalinella,Smithian,0,30,28,6,7,4,30,49.667599,221.454788,0
Myalinidae,Changhsingian,1,6,6,2,4,3,6,24.939165,213.59372,0
Myalinidae,Griesbachian,0,6,6,2,4,3,6,24.939165,213.59372,0
Myalinidae,Spathian,0,6,6,2,4,3,6,24.939165,213.59372,0
Myoconcha,Griesbachian,1,32,27,9,11,6,32,36.048332,259.214233,1
Myoconcha,Dienerian,0,32,27,9,11,6,32,36.048332,259.214233,1
Myoconcha,Spathian,0,32,27,9,11,6,32,36.048332,259.214233,1
Myoconcha,Bithynian,0,32,27,9,11,6,32,36.048332,259.214233,1
Myoconcha,Illyrian,1,32,27,9,11,6,32,36.048332,259.214233,1
Myonia,Changhsingian,0,3,3,2,2,1,3,108.404999,63.129998,0
Myophoria,Changhsingian,1,75,68,11,24,9,75,71.714164,259.214233,1
Myophoria,Griesbachian,1,75,68,11,24,9,75,71.714164,259.214233,1
Myophoria,Dienerian,1,75,68,11,24,9,75,71.714164,259.214233,1
Myophoria,Smithian,1,75,68,11,24,9,75,71.714164,259.214233,1
Myophoria,Spathian,1,75,68,11,24,9,75,71.714164,259.214233,1
Myophoria,Aegean,0,75,68,11,24,9,75,71.714164,259.214233,1
Myophoria,Pelsonian,1,75,68,11,24,9,75,71.714164,259.214233,1
Myophoria,Illyrian,1,75,68,11,24,9,75,71.714164,259.214233,1
Mysidiella,Illyrian,1,2,2,2,1,2,2,16.366666000000002,17.049999,0
Mysidioptera,Bithynian,1,38,33,7,11,4,38,59.06632900000001,98.33083,0
Mysidioptera,Pelsonian,1,38,33,7,11,4,38,59.06632900000001,98.33083,0
Mysidioptera,Illyrian,1,38,33,7,11,4,38,59.06632900000001,98.33083,0
Mytiliconcha,Bithynian,0,1,1,1,1,1,1,0.0,0.0,0
Mytilidae,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Mytilus,Griesbachian,0,14,14,6,8,7,14,44.90999599999999,245.920006,1
Mytilus,Smithian,1,14,14,6,8,7,14,44.90999599999999,245.920006,1
Mytilus,Spathian,1,14,14,6,8,7,14,44.90999599999999,245.920006,1
Mytilus,Aegean,1,14,14,6,8,7,14,44.90999599999999,245.920006,1
Mytilus,Bithynian,1,14,14,6,8,7,14,44.90999599999999,245.920006,1
Mytilus,Pelsonian,0,14,14,6,8,7,14,44.90999599999999,245.920006,1
Nakimusiella,Changhsingian,0,5,5,2,1,1,5,0.022000999999999493,1.7639990000000125,0
Nammalites,Smithian,1,43,43,6,5,2,43,12.033000999999999,48.840996,0
Nammalites,Spathian,0,43,43,6,5,2,43,12.033000999999999,48.840996,0
Nanningites,Dienerian,1,7,7,2,2,2,7,6.6200009999999985,2.0640029999999996,0
Nanningites,Smithian,0,7,7,2,2,2,7,6.6200009999999985,2.0640029999999996,0
Nannites,Smithian,0,1,1,1,0,1,1,0.0,0.0,0
Natica,Changhsingian,0,9,9,4,2,2,9,5.123612000000001,2.746388999999999,0
Naticasinus,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Naticopsis,Changhsingian,1,207,172,14,24,8,207,52.334003,252.46423299999998,1
Naticopsis,Griesbachian,0,207,172,14,24,8,207,52.334003,252.46423299999998,1
Naticopsis,Smithian,1,207,172,14,24,8,207,52.334003,252.46423299999998,1
Naticopsis,Spathian,1,207,172,14,24,8,207,52.334003,252.46423299999998,1
Naticopsis,Aegean,1,207,172,14,24,8,207,52.334003,252.46423299999998,1
Naticopsis,Bithynian,1,207,172,14,24,8,207,52.334003,252.46423299999998,1
Naticopsis,Pelsonian,0,207,172,14,24,8,207,52.334003,252.46423299999998,1
Natiria,Smithian,1,66,66,11,10,5,66,13.121699999999997,204.3843,0
Natiria,Spathian,1,66,66,11,10,5,66,13.121699999999997,204.3843,0
Natiria,Aegean,0,66,66,11,10,5,66,13.121699999999997,204.3843,0
Natiria,Illyrian,1,66,66,11,10,5,66,13.121699999999997,204.3843,0
Neilsonia,Changhsingian,0,1,1,1,1,1,1,0.0,0.0,0
Neoaganides,Changhsingian,0,9,8,3,4,1,9,13.689998000000003,69.702004,0
Neochonetes,Changhsingian,1,261,149,10,23,2,261,16.650935,87.298611,0
Neochonetes,Griesbachian,0,261,149,10,23,2,261,16.650935,87.298611,0
Neocladiscites,Illyrian,0,6,5,1,0,1,6,10.549994999999996,41.0,0
